source,destination,amount,usdamount
4XL91YChSvBzinXEr9R1KfLnx3btcgceWdib6jUR9qdg,44P5Ct5JkPz76Rs2K6juC65zXMpFRDrHatxcASJ4Dyra,53403.6,0.0
4XL91YChSvBzinXEr9R1KfLnx3btcgceWdib6jUR9qdg,Aj7DZzFjbLBeebmejY3E97xVRWjGj6DL71ujLU66aG4C,176811.19999999995,0.0
4XL91YChSvBzinXEr9R1KfLnx3btcgceWdib6jUR9qdg,C8XzHPYLiy6X8qDhe5cBocLEUEs4hdYDCha9i6Ex75Y3,119627.9,0.0
4XL91YChSvBzinXEr9R1KfLnx3btcgceWdib6jUR9qdg,9vL28oEG95zcqAe2DRdA5nmv6jLiRbh8jj9Qbd9gxrH,594650.0,0.0
4XL91YChSvBzinXEr9R1KfLnx3btcgceWdib6jUR9qdg,EuH2wD3rkVp5uosoL8v5kRTMLT5L6jvbwXAXRSEwzdwG,284094.60000000003,0.0
4XL91YChSvBzinXEr9R1KfLnx3btcgceWdib6jUR9qdg,AptrdYuj2dtGYHcm1ZAMRTRXJxQMvNmMDzN81V8mZKEv,111660.2,0.0
4XL91YChSvBzinXEr9R1KfLnx3btcgceWdib6jUR9qdg,9RakwJXKUAFmbPr86He3wTsjUfA6hC8562vhnpTTZvHh,30476.7,0.0
4XL91YChSvBzinXEr9R1KfLnx3btcgceWdib6jUR9qdg,F6uhSzmV4dwAAQvyJrqBMDAjZcV3P8FjCq9EXSwUyoGt,30389.9,0.0
4XL91YChSvBzinXEr9R1KfLnx3btcgceWdib6jUR9qdg,5QE4xYTFJQ3rpPNQn2qhNzL1RzCMdwmX2a3uVEU5GDiw,103354.1,0.0
4XL91YChSvBzinXEr9R1KfLnx3btcgceWdib6jUR9qdg,8Tp9fFkZ2KcRBLYDTUNXo98Ez6ojGb6MZEPXfGDdeBzG,813254.8,0.0
4XL91YChSvBzinXEr9R1KfLnx3btcgceWdib6jUR9qdg,9D8xSHWqF9NJWqCtn3rNxYEox63aCbWxYzTMfMur7Cc9,358.1,0.0
4XL91YChSvBzinXEr9R1KfLnx3btcgceWdib6jUR9qdg,AZznSza5aRtCkaHbiE2gdznoS8kdizQM1GJ1Z59XxvUA,84587.5,0.0
4XL91YChSvBzinXEr9R1KfLnx3btcgceWdib6jUR9qdg,Mihso7kXXNPb7GUZ71H7MedYrpW88MTQFdLKrtAnDvj,9.4,0.0
4XL91YChSvBzinXEr9R1KfLnx3btcgceWdib6jUR9qdg,DTXT9C12yenGVvwZ92gf8tHgggB3TfXQd4RrTMtveuY6,33033.0,0.0
4XL91YChSvBzinXEr9R1KfLnx3btcgceWdib6jUR9qdg,DwdrYTtTWHfnfJBiN2RH6EgPbquDQLjZTfTwpykPEq1g,159000.0,0.0
4XL91YChSvBzinXEr9R1KfLnx3btcgceWdib6jUR9qdg,DsbokKhNrxStmHaDCUWPE8mSnwWiTBCvxNRSqopidknf,229459.00000000003,0.0
4XL91YChSvBzinXEr9R1KfLnx3btcgceWdib6jUR9qdg,EMXJqHznGSnSzeMyigBGQNEFw4EeaNDbj1UwaFTpp3sg,170000.0,0.0
4XL91YChSvBzinXEr9R1KfLnx3btcgceWdib6jUR9qdg,EnbLHy9t11kaNVUMJjw6kfFoL8MTF31jAiTSB9aiMiCH,1484.2,0.0
4XL91YChSvBzinXEr9R1KfLnx3btcgceWdib6jUR9qdg,4XL91YChSvBzinXEr9R1KfLnx3btcgceWdib6jUR9qdg,2995645.3,0.0
CRtK8GYPjFQg9CBRSaXMhqU8zCwaBM9XpY2ZmyWQkRtd,4XL91YChSvBzinXEr9R1KfLnx3btcgceWdib6jUR9qdg,5.4,0.0
Z9uAEamsfNkJeEaYwK6SziWwACpQhGToZnqkgo542xV,4XL91YChSvBzinXEr9R1KfLnx3btcgceWdib6jUR9qdg,4.0,0.0
9hK1WadHeRtitufmbrK6o5R8Yd4qQXpc4FygqDJ1ogbd,DSaVZMkJWcPdehPKQyn1FuN6MqEw7pyunNjYmDn2fwhY,3.6,0.0
9hK1WadHeRtitufmbrK6o5R8Yd4qQXpc4FygqDJ1ogbd,CS5hHVxrsqc34eWRAy7M5m3RJNkN65mbMzo7sVnPWCzG,3.4,0.0
9hK1WadHeRtitufmbrK6o5R8Yd4qQXpc4FygqDJ1ogbd,6aTPKqX2gRfvd9tPfJL51uifL1jW1mNnSJExvbBgKudH,9.0,0.0
9hK1WadHeRtitufmbrK6o5R8Yd4qQXpc4FygqDJ1ogbd,6ZBtKwNq5zUnjaqBDYmyQJyzepo9tJh3dyMnMn9Loyv9,12.2,0.0
9hK1WadHeRtitufmbrK6o5R8Yd4qQXpc4FygqDJ1ogbd,GzyQEqnvqsaxP85xYTVzaJjkWmTMfzQFUBFiN48uD2Jd,3.7,0.0
9hK1WadHeRtitufmbrK6o5R8Yd4qQXpc4FygqDJ1ogbd,GSt7b7jKaCbn8nY3bQMEfCdoUxccx8xgqw1M6q1Qn8qS,3.7,0.0
9hK1WadHeRtitufmbrK6o5R8Yd4qQXpc4FygqDJ1ogbd,6zQBVacT6cMYL2abhXj8Bht6oJVXpJEE2kRnUbjCxQ8x,4.7,0.0
9hK1WadHeRtitufmbrK6o5R8Yd4qQXpc4FygqDJ1ogbd,7HAkTdTbcZQBjdZjDBahe6ycHCrFjYSSu12LaEarGAHT,5.9,0.0
9hK1WadHeRtitufmbrK6o5R8Yd4qQXpc4FygqDJ1ogbd,J4UvH1GQUgqcVfK45XjAJyu2meuUTrywsn3grZnKDDcc,8.9,0.0
9hK1WadHeRtitufmbrK6o5R8Yd4qQXpc4FygqDJ1ogbd,9hK1WadHeRtitufmbrK6o5R8Yd4qQXpc4FygqDJ1ogbd,3.90000000000002,0.0
FKMFtxXUgQgtKJLdChMHbGUcjMtyjPmtd2ptsZWPszKz,9hK1WadHeRtitufmbrK6o5R8Yd4qQXpc4FygqDJ1ogbd,2.6,0.0
4H1uFcdZGHcqfEKYvjLZQMQYCL27RjJhoYL6nUNWLZA9,9hK1WadHeRtitufmbrK6o5R8Yd4qQXpc4FygqDJ1ogbd,2.5,0.0
Fm53USgUrpk1zoyJLhJA26XdLpCyctYkBK4HtPVfjZmC,7gv6QytBxxumcJqe2YVXxHNQUwtRrhVZtRRuYcbGdC6e,5366.599999999999,0.0
Fm53USgUrpk1zoyJLhJA26XdLpCyctYkBK4HtPVfjZmC,Fm53USgUrpk1zoyJLhJA26XdLpCyctYkBK4HtPVfjZmC,2243.100000000002,0.0
Fm53USgUrpk1zoyJLhJA26XdLpCyctYkBK4HtPVfjZmC,4m3FL4qWRBjUMt4d9mNhWGU7msQjdFZyDKTKYAeTgvVW,2846.9,0.0
Fm53USgUrpk1zoyJLhJA26XdLpCyctYkBK4HtPVfjZmC,Mihso7kXXNPb7GUZ71H7MedYrpW88MTQFdLKrtAnDvj,24.89999999999999,0.0
Fm53USgUrpk1zoyJLhJA26XdLpCyctYkBK4HtPVfjZmC,3j97aEok2Qhgs7ECv9rEGHarcXvvARMQH3X1avKHfHPG,3.0,0.0
Fm53USgUrpk1zoyJLhJA26XdLpCyctYkBK4HtPVfjZmC,EpRXETX3XQS6x1pjPRq4x4pTq69fyZg4r2sibSgRGNZ4,12.5,0.0
Fm53USgUrpk1zoyJLhJA26XdLpCyctYkBK4HtPVfjZmC,GNtz34qmYPe6AJdcHyw7mVGnparPF6qTnTXv5DEfhmsa,6.9,0.0
Fm53USgUrpk1zoyJLhJA26XdLpCyctYkBK4HtPVfjZmC,3Pj59bTefKRn3JgQy9zyJ6KHM7BFSzjkUi7np5BCqvC9,18.3,0.0
Fm53USgUrpk1zoyJLhJA26XdLpCyctYkBK4HtPVfjZmC,CUi8wvfCXBwVya6wBvfSkG9ZqAiuFJjfn2ks8hQi5Xow,16.0,0.0
Fm53USgUrpk1zoyJLhJA26XdLpCyctYkBK4HtPVfjZmC,D1ydP9JFFp1ZhcEueLcxjLnvcxF5b9kpPuHN8MDoVeAK,5.3,0.0
Fm53USgUrpk1zoyJLhJA26XdLpCyctYkBK4HtPVfjZmC,DckXhywKd9eibHniw3jXrfE4sqmhkg4hpJbdSiGTjQ25,14.6,0.0
Fm53USgUrpk1zoyJLhJA26XdLpCyctYkBK4HtPVfjZmC,ARyx6WxAu1bXDpcrUg4rFEGA7fFEYBzQpdPLvtMbGX7e,7.1,0.0
Fm53USgUrpk1zoyJLhJA26XdLpCyctYkBK4HtPVfjZmC,EJBwiLek8tHvC1TVyUVFXqR3A4nKLbmnBNx4xNSRSg6o,3.0,0.0
5SDrsMNTYdhmApjfqYHDvjoW92f2S42vcc7zNDVcQ9Ej,Fm53USgUrpk1zoyJLhJA26XdLpCyctYkBK4HtPVfjZmC,5366.599999999999,0.0
5sDo2gLbEDURhnqCsaZbhedgckYsaEnAMFgdgbGMQ9ej,Fm53USgUrpk1zoyJLhJA26XdLpCyctYkBK4HtPVfjZmC,2175.4,0.0
5tzFkiKscXHK5ZXCGbXZxdw7gTjjD1mBwuoFbhUvuAi9,Fm53USgUrpk1zoyJLhJA26XdLpCyctYkBK4HtPVfjZmC,2954.6000000000004,0.0
5uEAmb54yYrrRBUY5VsfeYpARSrbWveLgMaqHbwZCqJ7,Fm53USgUrpk1zoyJLhJA26XdLpCyctYkBK4HtPVfjZmC,2.6,0.0
7gVedwpZvQKrGbaKYkychf3dWd8pqTTJj9hPCKtNdC6e,Fm53USgUrpk1zoyJLhJA26XdLpCyctYkBK4HtPVfjZmC,67.7,0.0
4KB5vBr1HrprDiFzg2n11UdFHJtio6yNABe2jDGwNWSJ,Fm53USgUrpk1zoyJLhJA26XdLpCyctYkBK4HtPVfjZmC,2.2,0.0
3m5HgxazQgbFhhTMxMSd7DhvpvWvWYU7HvUz4yER5vhy,Fm53USgUrpk1zoyJLhJA26XdLpCyctYkBK4HtPVfjZmC,2.3,0.0
HPezEFqUaTh1YKiWN3fHbdVNyKU4PXm4ZWynZawFankH,Fm53USgUrpk1zoyJLhJA26XdLpCyctYkBK4HtPVfjZmC,5.1,0.0
Cg6D8eEG8rBCzEFQ3tT3EwzSraVE8hXzXRM3DMfEyWJw,Fm53USgUrpk1zoyJLhJA26XdLpCyctYkBK4HtPVfjZmC,5.0,0.0
DvBFuieunATzutKgLQLT3FhYvcDosMB2yWCKEkVxg1iC,Fm53USgUrpk1zoyJLhJA26XdLpCyctYkBK4HtPVfjZmC,2.3,0.0
GQHpN3CkEwJhsXaeSCBmT7dQnUmUQtWYAJDNwzRDCVUY,4m3FL4qWRBjUMt4d9mNhWGU7msQjdFZyDKTKYAeTgvVW,74302.7,0.0
GQHpN3CkEwJhsXaeSCBmT7dQnUmUQtWYAJDNwzRDCVUY,7QV2oCQG5YVkKEYwMyD9MGaWPzLfpvw3JhQHAF6SQEQQ,10.0,0.0
GQHpN3CkEwJhsXaeSCBmT7dQnUmUQtWYAJDNwzRDCVUY,6WTQkKLb33SyT3ei45XKrDcfZPLYeMXyWRL9A2jCz3fN,24044.9,0.0
GQHpN3CkEwJhsXaeSCBmT7dQnUmUQtWYAJDNwzRDCVUY,9VC7ZDRQyApRhJvuBMu1eJkSZWmCBxBfi766wteJTRcB,12.8,0.0
GQHpN3CkEwJhsXaeSCBmT7dQnUmUQtWYAJDNwzRDCVUY,99Hc5GB2u38QfdvXQrQwWdP9H6Apay9tG1FTUGG8iGFm,700.0,0.0
GQHpN3CkEwJhsXaeSCBmT7dQnUmUQtWYAJDNwzRDCVUY,7aPjz4HvJygLDcQd5GbtCdAPTJAT3sXpJgy235Fm7FoN,4.4,0.0
GQHpN3CkEwJhsXaeSCBmT7dQnUmUQtWYAJDNwzRDCVUY,3qJwxTR7jE6RSFUVQkViWtxwgvYwLVkLft2XsWoDHrxm,80.0,0.0
GQHpN3CkEwJhsXaeSCBmT7dQnUmUQtWYAJDNwzRDCVUY,Arx1dQcJgCVm6Eo86tMS5CeeAzk15VxkDa3CQzdUo1NB,2.6,0.0
GQHpN3CkEwJhsXaeSCBmT7dQnUmUQtWYAJDNwzRDCVUY,6onKGrCgikCcwi8SwQVMLQaGdNJ2nScCNQo6TnAxUX4k,5.0,0.0
GQHpN3CkEwJhsXaeSCBmT7dQnUmUQtWYAJDNwzRDCVUY,GNcMUkWthpk1wAqY23zczgU9ykuiMhVSm1x5g8Sa4vLq,3.0,0.0
GQHpN3CkEwJhsXaeSCBmT7dQnUmUQtWYAJDNwzRDCVUY,H9v2RyE27YpnZUyKyWzJeSHkNhL3przewsRcmfGqRbKB,148.0,0.0
GQHpN3CkEwJhsXaeSCBmT7dQnUmUQtWYAJDNwzRDCVUY,DijroykWBdhU1miZKd2e36femZrESeDRSJzu79eHggxE,10.9,0.0
GQHpN3CkEwJhsXaeSCBmT7dQnUmUQtWYAJDNwzRDCVUY,9Kko6mWAN8gxpyAYYkUeXAEaPd6QvdWzuvidU8nNY1fJ,5.5,0.0
GQHpN3CkEwJhsXaeSCBmT7dQnUmUQtWYAJDNwzRDCVUY,B7rGw55h2B2mBspRHaMAKvA3PKCT3tfbc6WgbdNpanE3,3.0,0.0
GQHpN3CkEwJhsXaeSCBmT7dQnUmUQtWYAJDNwzRDCVUY,Cm5tWTCLebtFAjVMUn1WbRNAFmTtY4hNaHcApvBNKCKc,148.0,0.0
GQHpN3CkEwJhsXaeSCBmT7dQnUmUQtWYAJDNwzRDCVUY,CqFdtAZU2Hsf8VRx1dpUi2tL1QcnFq6gj6HqX25ZPkU3,3.0,0.0
GQHpN3CkEwJhsXaeSCBmT7dQnUmUQtWYAJDNwzRDCVUY,8qe4CQWatTiSX9HKifhFo7RjvLxak55d5iTHqdkxavyW,641.2,0.0
GQHpN3CkEwJhsXaeSCBmT7dQnUmUQtWYAJDNwzRDCVUY,BtaFy7Z5uzDUmM9X7cEfUkfY6EMaosBjVMtfC6V2qGFY,2.8,0.0
GQHpN3CkEwJhsXaeSCBmT7dQnUmUQtWYAJDNwzRDCVUY,5k61r6PepMV2N4SExZmfWM5AT8ENQVtD5vwPrJkwAjY4,6.2,0.0
GQHpN3CkEwJhsXaeSCBmT7dQnUmUQtWYAJDNwzRDCVUY,H79nKezexxp9djv2eEHmgQzpohH1HS5bVMmzhJrR2rgA,2.7,0.0
GQHpN3CkEwJhsXaeSCBmT7dQnUmUQtWYAJDNwzRDCVUY,2dNtmVgmkNWuUfQSmr99MGtAuhxHsJ4vyMvpYJc9yJqW,3.3,0.0
GQHpN3CkEwJhsXaeSCBmT7dQnUmUQtWYAJDNwzRDCVUY,5JQgotD6oYkXatuVMyPPdeKaiTA4v7SqxxyxEqpg5i5A,370.1,0.0
GQHpN3CkEwJhsXaeSCBmT7dQnUmUQtWYAJDNwzRDCVUY,24vzvTgCi6vyVqzBLimGJsNFbAnBBV1tPojJB699LVFF,3.9,0.0
GQHpN3CkEwJhsXaeSCBmT7dQnUmUQtWYAJDNwzRDCVUY,CdniXijw2zGEWnzJB6F2H86D95SuHQ3DXQEN3y6BfJef,4.0,0.0
GQHpN3CkEwJhsXaeSCBmT7dQnUmUQtWYAJDNwzRDCVUY,8yVXip9eFwdmrbTxPqHsuCvVR5ktBdLGz7S1bUpSx7j6,3831.5,0.0
GQHpN3CkEwJhsXaeSCBmT7dQnUmUQtWYAJDNwzRDCVUY,2TwJmV7uDdpkAX2aLdwk6Ttpj7mmLpdRP1czGuwzZo7L,145.0,0.0
GQHpN3CkEwJhsXaeSCBmT7dQnUmUQtWYAJDNwzRDCVUY,8WQwr8kW5gA4ypubxF3kJb7y8bWTuMkBWvzsob8JfKez,15.6,0.0
GQHpN3CkEwJhsXaeSCBmT7dQnUmUQtWYAJDNwzRDCVUY,71q8iVFy9oSaDy9YR2iTs5if2dzNLSj9NBs5vdoJmoWa,7.8,0.0
GQHpN3CkEwJhsXaeSCBmT7dQnUmUQtWYAJDNwzRDCVUY,85txSLCJo8xy5BF3Na3sNR9BLz9wFnEaCW6zcpWgi3Vx,3.2,0.0
GQHpN3CkEwJhsXaeSCBmT7dQnUmUQtWYAJDNwzRDCVUY,oGokWymsYcejy7uQoDWQzGoGvRjzmQQ95vkH8ix7hWD,3.8,0.0
GQHpN3CkEwJhsXaeSCBmT7dQnUmUQtWYAJDNwzRDCVUY,32YWR2wcXDGdJPK2U75wT9AzVu2TRKiu53S5vVebgPxH,2.3,0.0
GQHpN3CkEwJhsXaeSCBmT7dQnUmUQtWYAJDNwzRDCVUY,7nU2JWDBAGtQFE9Zhe2RvCNzQvPFDosP8FjvfarxxhEU,2.7,0.0
GQHpN3CkEwJhsXaeSCBmT7dQnUmUQtWYAJDNwzRDCVUY,GQHpN3CkEwJhsXaeSCBmT7dQnUmUQtWYAJDNwzRDCVUY,36283.7,0.0
5tzFkiKscXHK5ZXCGbXZxdw7gTjjD1mBwuoFbhUvuAi9,GQHpN3CkEwJhsXaeSCBmT7dQnUmUQtWYAJDNwzRDCVUY,45127.59999999999,0.0
6wT4mChzwaTY5bQBfaCUchtsfWES24zPK5gm7ok5z3fN,GQHpN3CkEwJhsXaeSCBmT7dQnUmUQtWYAJDNwzRDCVUY,873.3000000000001,0.0
5SDrsMNTYdhmApjfqYHDvjoW92f2S42vcc7zNDVcQ9Ej,GQHpN3CkEwJhsXaeSCBmT7dQnUmUQtWYAJDNwzRDCVUY,18076.3,0.0
5sDo2gLbEDURhnqCsaZbhedgckYsaEnAMFgdgbGMQ9ej,GQHpN3CkEwJhsXaeSCBmT7dQnUmUQtWYAJDNwzRDCVUY,100.1,0.0
4M3d9HC9v6Yqex3LeKhzkGmbzykWNrxmVWLkNnZ3gVVW,GQHpN3CkEwJhsXaeSCBmT7dQnUmUQtWYAJDNwzRDCVUY,4119.2,0.0
98ozfwe5AgszMqWL5UaDdUrFURGEYBreNTa99DXLsFsL,8a4ux6HjL8jMzf5rauPrL2YYV64KbejKxvReJNJtwUFw,2.9,0.0
98ozfwe5AgszMqWL5UaDdUrFURGEYBreNTa99DXLsFsL,133wVvFyYRHpLHvZbYDhx8mYw2PG6Nf6syxtFM2XVBAJ,4.1,0.0
98ozfwe5AgszMqWL5UaDdUrFURGEYBreNTa99DXLsFsL,H3VB4gPD7dhoofnyTZtZwMk5mNuK2fKGi31vToDc4rHv,9.1,0.0
98ozfwe5AgszMqWL5UaDdUrFURGEYBreNTa99DXLsFsL,CL2tQ5UiRZt7i1NXfG5dqA52N4B5yPj4qP8wtBubdH7L,6.6,0.0
98ozfwe5AgszMqWL5UaDdUrFURGEYBreNTa99DXLsFsL,CGZAHxBannZzYK3rzVdG1e3uNjMxrmaXDhLEZxQBbueq,12.6,0.0
98ozfwe5AgszMqWL5UaDdUrFURGEYBreNTa99DXLsFsL,7M2d2WuJ4jrgqToMnkwVtcEf2e1mrb8xqkGYGnGjaGFY,7.6,0.0
98ozfwe5AgszMqWL5UaDdUrFURGEYBreNTa99DXLsFsL,EvuGUwzBrS4pvp36XikQH91iEJtJ3NgngBRKvEVVCsCE,18.7,0.0
5f7ZbWBkvTFav7nWY3dppdqTxp5E2w96xV9oWiGbnggx,98ozfwe5AgszMqWL5UaDdUrFURGEYBreNTa99DXLsFsL,4.4,0.0
AvSqMmFnKMtoSWnBgeRcHNj6uTBwqX2E4f98wUuoZrcS,98ozfwe5AgszMqWL5UaDdUrFURGEYBreNTa99DXLsFsL,3.1,0.0
DAVUY2wDHnjwqUpAJjKGQrPsnJazBbXcGvCpQ7fBUsHG,98ozfwe5AgszMqWL5UaDdUrFURGEYBreNTa99DXLsFsL,2.1,0.0
EnbLHy9t11kaNVUMJjw6kfFoL8MTF31jAiTSB9aiMiCH,EnbLHy9t11kaNVUMJjw6kfFoL8MTF31jAiTSB9aiMiCH,6484.099999999999,0.0
EnbLHy9t11kaNVUMJjw6kfFoL8MTF31jAiTSB9aiMiCH,C8XzHPYLiy6X8qDhe5cBocLEUEs4hdYDCha9i6Ex75Y3,57964.8,0.0
EnbLHy9t11kaNVUMJjw6kfFoL8MTF31jAiTSB9aiMiCH,Mihso7kXXNPb7GUZ71H7MedYrpW88MTQFdLKrtAnDvj,56.99999999999994,0.0
EnbLHy9t11kaNVUMJjw6kfFoL8MTF31jAiTSB9aiMiCH,FLiPgesZ6ZkLgdXgQGaGwoNP2Pjvbma3NabMATa6wUvf,12.599999999999994,0.0
